0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.9999999999999998,0.31525230233188306,0.3361425392107183,0.3294935862225488,0.30539017946302177,0.3436097286156468,0.34134050084877793,0.3533944132626472,0.3114412479124496,0.3223461028233703,0.3203737026680684,0.333292039242789,0.3158179085268284,0.34986256430023377,0.325208208677582,0.32430189298192996,0.33204273677557267,0.30340522874107484,0.32473909701576326,0.33810661471583897,0.15321148079012523,0.15488473383186227,0.196740018644405,0.1816766872198499,0.13871399224179498,0.1678769152262061,0.18328723689924498,0.14964705392066222,0.15883686929759114,0.15804398347598494,0.18510791708784916,0.168635790166614,0.17424292261136448,0.17028374592111845,0.14333367576098688,0.15488746316235527,0.16552209950309246,0.1621614572688132,0.18487230657634304,0.1671410632066067,0.134081840856663,0.1947701580444535,0.19907799663350667,0.1854347896568714,0.18059642000663667,0.16114355259397695,0.15224201746253338,0.15855182871517368,0.1571236434431828,0.16688562347773567,0.19145032449974317,0.12646220487815682,0.19467169376828075,0.17881397582195527,0.1327207346438969,0.17323395752616116,0.19154170609507146,0.18003982601655805,0.15350620640249482,0.17152771789636775,0.16297782598429825,0.12685392580801216,0.1460143739733177,0.14787306045994522,0.19149985266787864,0.15665848084781253,0.17303105969552143,0.11170143817148027,0.17826028977678388,0.1607883419544752,0.158576088271366,0.14341656478952472,0.14205972872031622,0.15522029975803575,0.16702484782922725,0.15016786216633005,0.1503167762694582,0.16589109347878994,0.15084832746516263,0.17396856534678357,0.12278243176509977,0.12973886133540632,0.11854923247884046,0.1856292159709234,0.10478471465715312,0.11364779903929963,0.18716397407737556,0.1341781875422435,0.15297449885269807,0.15014666169839944,0.14555758945782812,0.1517224445348552,0.13505352580100752,0.1352436645019512,0.14112210691040225,0.1287514546868346,0.1251987340241373,0.1184764340191567,0.11870927920271213,0.1614938365423488
0.31525230233188306,1.0,0.31267660175428613,0.3063009456853852,0.2842776501765145,0.3189110812313276,0.3176347334276574,0.3293914497807229,0.28833156997661835,0.2996002048938665,0.2975160117790516,0.3095155659304854,0.2919471893771397,0.32654849159946814,0.3041289352534995,0.2998232683962946,0.3099150810152725,0.2828569497658007,0.3033251606071878,0.3136246719012343,0.15097144456331146,0.15143834364421335,0.1890911508598233,0.1752604859548227,0.13677205145534874,0.16474711623522825,0.17854236890098327,0.1462418710597594,0.1553383282512727,0.15319023036118348,0.18054043585715412,0.16381027481689048,0.16864276177453114,0.16676805594441252,0.14178178439049438,0.1518039617894538,0.1623694460924246,0.15682351451229093,0.1807607979985766,0.16182328044022712,0.12477093702331339,0.1811397322709899,0.18616786956241085,0.1724674474419703,0.167019014322806,0.15101523198069608,0.14150382939992892,0.14663725358831034,0.145296420001076,0.15468915095902877,0.17850958148506282,0.11549002910192857,0.180251739302334,0.1671803054477084,0.12327593826126365,0.15994003037572396,0.1785443231631423,0.1663675482240489,0.1417855456209511,0.15945823952853486,0.15959597202410453,0.12765333257383316,0.14558809289177851,0.1461853485307453,0.1867240090327459,0.1553314313617188,0.1694835054381617,0.11474692431179949,0.17485309519074857,0.15900685217565486,0.1569913766867858,0.14235770671886025,0.1414371820839861,0.15393485639844717,0.16381755181251953,0.14949995797689747,0.14835322875993312,0.1626719883316691,0.14867693482487337,0.16956701753152212,0.11239156615611283,0.11970240164712545,0.1073194069132265,0.17101323814408345,0.09604205413954742,0.10498298668236462,0.1725001748628012,0.12425131198882748,0.14301714589347453,0.13673294707927858,0.1332258525358761,0.1388669376417049,0.12306855640676641,0.12511174109046813,0.13000443907810075,0.11833603745836112,0.11502313071952475,0.10898864950908681,0.1083581982358548,0.15000804303102477
0.3361425392107183,0.3126766017542862,1.0,0.3304224637491997,0.31289929566429064,0.34714057456134667,0.3417641167802967,0.3523492990284938,0.30354670245470533,0.3258346889928201,0.326742746675674,0.33810910041047704,0.318083035716924,0.3458195013616117,0.32427782438479175,0.3314089755976273,0.328052646836995,0.3070157232893675,0.3266731917036989,0.3374407208583837,0.1777818507858301,0.17152737714123872,0.21003748885312162,0.19682095674296973,0.15552113922543995,0.18652030917742937,0.20630580878178306,0.17243741622436332,0.18587493371031744,0.18012362999193332,0.2056443793237719,0.19414798497343233,0.19196706175285908,0.19392709602710775,0.16512776016177608,0.1736168940341029,0.18352912030292354,0.1894796245556168,0.1951404280482814,0.19689218327104788,0.1163423450229886,0.17228499495141883,0.18067965669279407,0.17168755704648778,0.16357835870147697,0.1444993495255211,0.13946687263766752,0.13805626132811508,0.13710690657514188,0.14463463783704084,0.17183223316625942,0.110409714200824,0.1780449779828834,0.16227145296941076,0.11041273988297093,0.16242005898647513,0.17032425304680876,0.16224750759668616,0.1363800466383096,0.15106255642143432,0.1368649237736157,0.09713443603247243,0.11798536564465961,0.12341508843815624,0.1666934835220057,0.12595505553169548,0.14648553936694017,0.08607179503938257,0.15043269792615685,0.12928702816416163,0.12843490396361953,0.11271670718682741,0.11076231864903585,0.12906835227228097,0.13209240828011393,0.12223482379126416,0.11892197947290539,0.12873645740963016,0.12391239772573306,0.14264213490945657,0.12626726641272948,0.12583531814175195,0.11799631315103737,0.18757497338898468,0.09989828285746934,0.10643913002924905,0.18370536603124324,0.13878147156579335,0.159058895636351,0.13787596444684105,0.14969897251560016,0.15008372482563026,0.13509170360576397,0.13776679866820027,0.13523639880136346,0.1283704366409724,0.12893549617440248,0.11743322418540297,0.1194312403456024,0.16181532408528296
0.3294935862225489,0.3063009456853852,0.33042246374919965,1.0000000000000002,0.2998690288305312,0.34021891630967155,0.33444686088161113,0.3455452815579226,0.30854380391692376,0.3158772528203249,0.3172779665108472,0.326420088537059,0.309159517224572,0.34059317010854634,0.3190067975191655,0.3207114191746356,0.32505244698983576,0.29861435538582115,0.31776221996731774,0.33133315749813264,0.1505156645985475,0.1496731819254092,0.18816259037566235,0.1763105375868591,0.12758275797455973,0.16081241797011817,0.18250565453082027,0.14722488109061546,0.15436909162306217,0.15018190693194589,0.17529433075660028,0.16596624012766317,0.1701454075458415,0.16469971084923768,0.13656119233930036,0.14635912406512008,0.15865779082774847,0.15969255094249543,0.17447770857017011,0.16878554939405613,0.10823105363857292,0.16925336380340084,0.17074217084748874,0.16176878526278712,0.15617224536836866,0.13200472941875455,0.12996392276322075,0.13106718737747342,0.13411461046609402,0.1394456396776723,0.16429033843911436,0.10548686566058506,0.16763039293680093,0.1535089313580398,0.10578808003855229,0.14883602121177475,0.1631061703830838,0.1538043536137311,0.13255854910310408,0.14185742536625326,0.15224780776868535,0.11744209770933338,0.1356167008763782,0.13892420124878976,0.17932429350905296,0.13897162167247934,0.1591787504054619,0.10362642278238575,0.16969915168484265,0.14877364375659058,0.1472124373871107,0.12921696828606055,0.12898872505492665,0.14336127053473763,0.15380176925366948,0.13690644964516327,0.13826231141551365,0.15196853792627918,0.14319846337875977,0.16269032659351212,0.1361630963479554,0.1370283922419238,0.13130241145791927,0.19223374580871708,0.11418941643863992,0.12209332922012867,0.19286368806180523,0.14347139576815446,0.16540019331285113,0.1563503502229721,0.1568418733095951,0.16046938497496985,0.14323302322213857,0.14558518381916152,0.14671288305525185,0.13939491048465766,0.13310074374308928,0.12765575222473063,0.1320476587629655,0.16878563327981483
0.30539017946302177,0.2842776501765146,0.31289929566429064,0.2998690288305312,1.0000000000000002,0.31466049475087243,0.31037287920483914,0.3200908860229632,0.2739977636124832,0.29602973410995487,0.2965482307263086,0.3071021931462688,0.28841283442847826,0.31423588511666106,0.2950801288562621,0.30060955517595833,0.29792949686426773,0.27917253326349284,0.2972528243671807,0.3058772241245935,0.16695873969494085,0.16092868227174909,0.19532721503719555,0.18353748896082822,0.14696855691017624,0.1749673567883189,0.19237587660813676,0.1614909997095829,0.17429866646826445,0.16895536485595705,0.19222890582984545,0.18137593666170965,0.17879306507741055,0.1816774331481395,0.15573582039935915,0.16301109623458646,0.17219442844872332,0.1769045794133921,0.18253408396563528,0.18338900748262912,0.10784273493987738,0.1585261587779166,0.1665703082926235,0.15843805516259551,0.1503038575203948,0.13408178449278313,0.12927151897735437,0.12727899612710192,0.12602271880748472,0.13326660654026634,0.1580758730032179,0.10183151986424714,0.16401238097990695,0.1500002330286388,0.10242748797778865,0.14966132318062256,0.15680137986690246,0.1490484664968423,0.1254609932347537,0.13931350192523176,0.12652159384079512,0.09052354239005528,0.1092406867314427,0.11461687049649134,0.15391494775954978,0.11718814433288158,0.13596007108790953,0.08105696244753978,0.13881162178763662,0.11962417561126769,0.11898378994872688,0.10497310177456759,0.1030919721046375,0.12005017667842281,0.12180083458660025,0.11401607062329713,0.11029437745335886,0.11861399075623899,0.11460975758397168,0.13153624805830236,0.11493588632403651,0.11497105871209437,0.10680699219612116,0.17094550217670715,0.09125853843576029,0.09703842261097871,0.1671430568220435,0.12710559106167257,0.14565095512235596,0.12458933485682386,0.1363300176571399,0.13648749423475084,0.12307124479602194,0.12599192971548334,0.12348286223706151,0.11710016246152449,0.118187998574405,0.10723146506501927,0.10860245418709406,0.14802838702730609
0.3436097286156468,0.3189110812313276,0.34714057456134667,0.3402189163096715,0.3146604947508724,1.0,0.3503280217433872,0.3615200549160842,0.3276606090099518,0.3313903835172357,0.33551728866171243,0.34420950795029537,0.3258815908959485,0.35520388235768396,0.32935384611001517,0.3382617090485939,0.33893542991533515,0.3117776311339323,0.33095117160679394,0.3501408578532648,0.1380160147803087,0.13225006496127148,0.17512695213778257,0.15916322196919883,0.1100351938054982,0.1463464018168992,0.17202967947478592,0.13592474649531006,0.14392643630395538,0.1348514830577696,0.167009345872738,0.15577819356854386,0.15986209440344126,0.15369814901464915,0.12163929205563058,0.13366599028667994,0.1433446811106397,0.15104830259640536,0.15898431798549362,0.1629760671004032,0.09061603785265139,0.1486424406653314,0.15564911952969732,0.14251247032461756,0.14125398250295892,0.11439762017594612,0.10795514312140037,0.11354707923691375,0.11742209553144171,0.12092668952795202,0.1507014704306454,0.08523237824838616,0.14909624660934695,0.13421632361395294,0.08389653338376873,0.13431697260184616,0.1476989086683566,0.14020905547888868,0.11489180011352997,0.12658819329290852,0.13531598608463064,0.09871248756180885,0.12361809883579175,0.11948731633644054,0.16395032888346953,0.12217381261991128,0.13774860601793565,0.08378226690443175,0.152709123356136,0.13230595053119298,0.12982209204090944,0.10866290961505083,0.10907575225820852,0.12445565064747936,0.13668283619866906,0.11603094267752785,0.11752953920765015,0.13470695608804265,0.12490948725330595,0.1430892981643381,0.1180678349310161,0.11465849029045595,0.11386680447692904,0.17733877011463536,0.08846659959289273,0.09955736156960625,0.17709401311772116,0.12474223092990401,0.14779060481309328,0.13757253633274796,0.13956197922515304,0.1419905747458245,0.12321412389459434,0.1255610066620828,0.12365225603520785,0.11803808260864744,0.11148561556341659,0.10681021769660565,0.11170870100543245,0.1492073838629485
0.34134050084877793,0.3176347334276574,0.34176411678029667,0.3344468608816111,0.31037287920483914,0.3503280217433871,1.0,0.35738531837927395,0.3162763167005955,0.3267502468312911,0.32683940180821264,0.33817265033949767,0.31983612655521165,0.35276417051396014,0.328700683247678,0.330307366219938,0.33549052798610857,0.30800852602327244,0.32868032422294685,0.34258275928683163,0.15613016435469934,0.15484756278744,0.196040540230321,0.18155721716451026,0.1362373174761332,0.16826875104224687,0.1874222720143023,0.15236610135241793,0.16159963533982133,0.15774970303911384,0.18590535122992535,0.17196614712306013,0.1761196159476708,0.1724223173544389,0.1437915960044815,0.15470975016889502,0.1657032918729203,0.1657804060596308,0.1830834006924915,0.17328731191871594,0.12038473336429285,0.18083341430471522,0.18574324758828717,0.1733320392369439,0.16836938537216764,0.14681480665763474,0.13988533953765697,0.14403370139907426,0.14454312515873113,0.15216771019254935,0.17850971529435578,0.11385691654978397,0.18100309951058374,0.16584829238698398,0.11725706416368872,0.16164619023261048,0.1775858073025948,0.16722240799257815,0.1418071126852076,0.1568665129860607,0.1563341465653563,0.1199084140482708,0.14033466126918326,0.14160930565848528,0.18517216403478065,0.14705122921342378,0.16452886328069505,0.10559314906744285,0.17265450891542491,0.1533904683095346,0.1514003613677474,0.13421022394835427,0.13339764811858115,0.1479937346041005,0.1585289725301729,0.1418313331958643,0.14183806922751782,0.1568166029587128,0.14500523956428238,0.1661269444991587,0.1262267313580917,0.1294525269870085,0.12114033281467464,0.18759771182575433,0.10422843613255071,0.11327728599504877,0.18804888239857875,0.136417251638277,0.1572868392910241,0.1490020467390015,0.14859846732954685,0.1529634448569357,0.13572515228838322,0.13741468700059317,0.1399014067476449,0.13025285320763708,0.12599334977684168,0.11934386590959628,0.12132739783877673,0.16271061622213165
0.3533944132626472,0.3293914497807229,0.35234929902849377,0.3455452815579226,0.3200908860229632,0.3615200549160842,0.35738531837927395,1.0,0.32733047114136204,0.33717288484799296,0.3369209993277141,0.3486789637234052,0.32889051330330504,0.3661262230766313,0.34110686454135297,0.3391321364346882,0.3482636839924061,0.3184850129846343,0.34053695634339226,0.3537472928012076,0.16409328885956648,0.16250119328773116,0.2045357930042419,0.18929291987163366,0.14345445018328257,0.17730945788951114,0.19641585693418698,0.15929773896913374,0.16871433523271992,0.1637491195139023,0.19538851912945632,0.17911372348504717,0.1841101635246999,0.1809800267796439,0.1514785096728286,0.16263711004251888,0.17453196208615054,0.17173749883120182,0.19378849013390465,0.1797747967188474,0.12474064425747002,0.18746642513225276,0.19318026037927077,0.17865391087901694,0.1734443527822476,0.15270740180631895,0.143788403647308,0.1486828994145796,0.14930817050861342,0.1575151774425217,0.18553093360743628,0.11576077145134801,0.18621347959046014,0.1720604150200062,0.12162210235255107,0.1654597606064922,0.18459526831756548,0.17229807669629196,0.14593426288970476,0.16268261528695302,0.17051724763461487,0.13484747451509727,0.1562266743561694,0.15553713732775756,0.20067479400991167,0.16285260804188237,0.17910110724721084,0.12052173111930858,0.18856942797903986,0.1695293317526425,0.16727426768208278,0.14885109882750933,0.1484774086906742,0.16313462128097678,0.17435232270634757,0.15708884958202002,0.15648308564194593,0.17279039436766885,0.15925988054169316,0.1809215199649992,0.12711834804843736,0.13176729594853057,0.12146399891252065,0.19081374376672183,0.10531285241007922,0.11579383403728485,0.19200797715513074,0.13843548049202078,0.16105132352956944,0.15159792985199705,0.14978549633406968,0.15486606876564118,0.1364671799636239,0.1395768099999689,0.14247232433469686,0.13185866994594334,0.1267861415602627,0.12088741422388312,0.12207704931274702,0.16634925294438713
0.3114412479124496,0.28833156997661835,0.30354670245470533,0.30854380391692376,0.2739977636124832,0.3276606090099518,0.3162763167005955,0.32733047114136204,0.9999999999999999,0.29504451907263485,0.2991650428207641,0.30561893090261605,0.2936719585674494,0.32384248224724344,0.2959317944267937,0.3006790939853436,0.31089879235786383,0.27682389456665973,0.29412687879007987,0.32028190410059354,0.07039191822244595,0.07311288845542206,0.11704235530913283,0.10041617860794631,0.04709258389087322,0.08171372193756853,0.10651185392390145,0.07323631399720919,0.07208660303719679,0.06674058018830298,0.09845324900883377,0.08735576271958778,0.10186949606858575,0.08412248466077814,0.054824001072904714,0.070487586372994,0.07984781757906281,0.08212207389959021,0.10208278212950786,0.09420766732616485,0.0747739833646566,0.1328384218685745,0.1325692801318767,0.11640854547805031,0.12272855835715601,0.09060048850119383,0.08370702525645467,0.09880597935033186,0.10615789929650715,0.10737632154640653,0.13234882881862237,0.07205271183066224,0.12462759649585888,0.11104568955664511,0.07252616425039737,0.10741970103343326,0.12994764420572708,0.12214269916242916,0.10093037197542824,0.10913458245126632,0.13605114017596795,0.1076676317174464,0.1301994098808188,0.11906736168629899,0.1588385004774792,0.12370574716351729,0.1330955990605938,0.08771006062303019,0.15547388760576583,0.13957544144077938,0.13531659079574318,0.11319387039341758,0.11562101844849244,0.12303565538983424,0.14803227820119505,0.11560392270660064,0.12442200297761102,0.14900519928049788,0.1297811191005112,0.14921089878124538,0.10430834078077203,0.10391308308703401,0.10737072682610599,0.15528153333990186,0.0823266905684425,0.09620456438769487,0.16197039017176448,0.10350122868429933,0.1244716145903022,0.1397847320233053,0.12138471148964178,0.12947586978520045,0.10888858865006495,0.10776744159787176,0.1132862283676557,0.10555600098780733,0.09069526270831717,0.09526284920080877,0.1017253100360285,0.1294372522218964
0.32234610282337034,0.2996002048938665,0.3258346889928201,0.31587725282032497,0.2960297341099548,0.3313903835172357,0.32675024683129117,0.337172884847993,0.29504451907263485,1.0,0.31040408444126955,0.32183694703136867,0.30451086035775343,0.331883244048889,0.309446767641021,0.315232117649974,0.3149323375474192,0.29177644103778616,0.31087378360793494,0.32386692365301645,0.153239222935629,0.15095231059820544,0.19010993044330246,0.17636577803784287,0.13529214251170266,0.16387114488724902,0.18152499376390555,0.14979634374027953,0.16048213577710213,0.1575491833403005,0.181803074242036,0.16944711695764936,0.17094289944439167,0.16914625789721674,0.1421409285528251,0.15210483705751482,0.16134450698878627,0.16485790796150127,0.1754998082491579,0.17092968468821046,0.11702109148625876,0.1722980522149253,0.17828855884122274,0.16804097945636587,0.16254908489950826,0.14274807533362416,0.13676323275239416,0.13941565118890176,0.1384418498403868,0.14621910412936684,0.17081981165964605,0.11175540867491057,0.1758050582236877,0.159757678184465,0.11316791872088808,0.1588989114812449,0.16995833502237628,0.16175268819772057,0.13653860484322533,0.15150778315824326,0.13609836918331056,0.09873727751255748,0.11827865121208665,0.12204544763775843,0.16373259952514016,0.1266777465368135,0.1447988258712545,0.08568248611205383,0.14923734882488476,0.13041615956402633,0.1289341833014092,0.1142141108508187,0.11248232867228124,0.1276508349076602,0.1350760337337269,0.12159912807398712,0.12069726093096654,0.13287183469058844,0.12385553213564185,0.14382739020306468,0.11892407864799122,0.12085975289796035,0.11346362094764147,0.17809373469498638,0.09660027176013104,0.10366582470141371,0.1766472267377624,0.1295555251553722,0.14766649753334404,0.13731493754098095,0.14120784906835715,0.14401869925405172,0.12903464565992664,0.12949490413379197,0.1307749056043443,0.12212188000781078,0.12080730801976662,0.1118697154012927,0.11358714853279106,0.15310550837223927
